GEOID,NAMELSAD,neighborhood,court_count,courts_per_10k,courts_per_sqmi,median_household_income,income_q,total_population,pct_black,poverty_rate,LPA,OBESITY,MHLTH,area_sqmi,ALAND,city,has_court,lat,lon
17031832600,Census Tract 8326,Lincoln Park,1,2.354603249352484,3.7586827424869536,211324.0,Q4 (highest),4247,1.0124793972215682,2.18978102189781,10.5,23.4,14.5,0.2660506535165414,689068,Chicago,Has court,41.91474920450523,-87.65405513068569
17031836900,Census Tract 8369,Garfield Park,0,0.0,0.0,43333.0,Q1 (lowest),2237,94.68037550290568,73.4018775145284,38.5,49.6,23.3,0.06359566144708007,164712,Chicago,No court,41.881883054585515,-87.70613618169075
17031841200,Census Tract 8412,Lower West Side,0,0.0,0.0,62819.0,Q2,4516,3.16651904340124,14.038972542072631,29.1,32.5,17.3,0.24147100295445384,625407,Chicago,No court,41.85556187483232,-87.68334196400791
17031839500,Census Tract 8395,Douglas,0,0.0,0.0,55625.0,Q1 (lowest),1770,52.48587570621469,15.147857573928786,24.0,34.4,14.3,0.10121243804990603,262139,Chicago,No court,41.83409758626683,-87.61929184377419
17031835800,Census Tract 8358,Grand Boulevard,0,0.0,0.0,84500.0,Q3,2093,89.87099856665074,19.78021978021978,22.7,39.3,17.9,0.10981711112175037,284425,Chicago,No court,41.813046250575674,-87.61871920160297
17031838800,Census Tract 8388,South Deering,1,3.3422459893048124,0.1449896928085227,24432.0,Q1 (lowest),2992,54.37834224598931,42.876344086021504,42.7,44.4,20.1,6.897041994016961,17863256,Chicago,Has court,41.68348933574437,-87.57230613928357
17031842300,Census Tract 8423,River North,1,2.935995302407516,1.4868394010822403,173082.0,Q4 (highest),3406,15.41397533763946,10.305343511450381,12.7,26.0,13.7,0.6725675949077756,1741942,Chicago,Has court,41.90240429202626,-87.65616906704291
17031841900,Census Tract 8419,West Loop,4,6.396929473852551,4.15045551059653,136955.0,Q4 (highest),6253,20.77402846633616,13.505352731265441,15.1,21.7,17.7,0.9637496389944664,2496100,Chicago,Has court,41.86789377810062,-87.64296812876619
17031834000,Census Tract 8340,Roseland,3,8.595988538681949,8.031526731050109,41225.0,Q1 (lowest),3490,94.06876790830945,20.229226361031518,35.8,45.9,21.0,0.37352798545784766,967433,Chicago,Has court,41.727393986541216,-87.62943214913197
17031833900,Census Tract 8339,South Chicago,1,3.8774718883288095,3.82086971659047,40694.0,Q1 (lowest),2579,46.80108569212873,46.156847444401095,44.0,46.2,21.9,0.2617205176240199,677853,Chicago,Has court,41.73187717904626,-87.54785286272998
17031110501,Census Tract 1105.01,Jefferson Park,0,0.0,0.0,104848.0,Q3,5077,5.790821351191648,7.409602845287493,20.2,27.7,14.2,0.30564118443792015,791607,Chicago,No court,41.97700234901692,-87.76192501421566
17031030104,Census Tract 301.04,Edgewater,0,0.0,0.0,47330.0,Q1 (lowest),3401,10.732137606586297,22.032935831913687,19.4,25.7,19.6,0.042694406306129605,110578,Chicago,No court,41.997277183371345,-87.65564253737426
17031081401,Census Tract 814.01,Streeterville,0,0.0,0.0,82365.0,Q3,2386,3.3948030176026824,10.0,14.1,22.3,11.8,0.10879973189064969,281790,Chicago,No court,41.89503464062296,-87.61971754570416
17031430102,Census Tract 4301.02,,0,0.0,0.0,49672.0,Q1 (lowest),3208,91.20947630922693,27.49376558603491,30.0,43.0,18.0,0.17532359223285976,454086,Chicago,No court,41.76939065153051,-87.56161548390273
17031770902,Census Tract 7709.02,,0,0.0,0.0,74318.0,Q2,3863,4.348951592026922,8.154284235050477,22.0,29.0,15.4,0.4489009215486713,1162648,Chicago,No court,41.970060151809754,-87.83618056382743
17031824121,Census Tract 8241.21,,0,0.0,0.0,93277.0,Q3,3196,1.1576971214017522,7.122685911515532,18.8,28.5,15.1,0.6715695207854245,1739357,Chicago,No court,41.591813378262536,-87.82754182922397
17031803611,Census Tract 8036.11,,0,0.0,0.0,71510.0,Q2,6342,8.04162724692526,18.36959949542731,28.1,32.2,16.8,0.4330182224782509,1121512,Chicago,No court,42.147831952854624,-88.01786501624161
17031831300,Census Tract 8313,Austin,0,0.0,0.0,45583.0,Q1 (lowest),1237,18.108326596604687,31.52789005658852,44.8,44.4,20.3,0.22246550949270807,576183,Chicago,No court,41.90776635689262,-87.74425949897889
17031831400,Census Tract 8314,Austin,2,6.414368184733803,2.461635845385742,33516.0,Q1 (lowest),3118,46.76074406670943,26.655112651646444,38.9,45.0,19.0,0.812467856993932,2104282,Chicago,Has court,41.86911847824178,-87.75608822030351
17031837000,Census Tract 8370,Garfield Park,0,0.0,0.0,43951.0,Q1 (lowest),2366,85.12256973795435,16.187658495350803,28.6,42.3,18.5,0.15928413567939312,412544,Chicago,No court,41.87832338220738,-87.69867387851903
17031842400,Census Tract 8424,Chatham,3,9.26497838171711,3.912417830033107,100870.0,Q3,3238,96.54107473749228,2.007411982705374,21.3,35.5,14.0,0.7667892669772988,1985975,Chicago,Has court,41.74242619015273,-87.63007091439275
17031832100,Census Tract 8321,Lake View,0,0.0,0.0,84875.0,Q3,3690,29.105691056910572,15.799457994579946,14.6,26.7,16.8,0.08575097645240055,222094,Chicago,No court,41.952821475699565,-87.6532413519096
17031242800,Census Tract 2428,West Town,0,0.0,0.0,165375.0,Q4 (highest),1492,1.1394101876675604,6.434316353887399,15.1,27.0,14.5,0.16974209919119315,439630,Chicago,No court,41.8926320455768,-87.69032375549158
17031242900,Census Tract 2429,West Town,0,0.0,0.0,124960.0,Q4 (highest),1906,3.2004197271773345,6.505771248688353,13.8,25.9,14.5,0.12502722020333684,323819,Chicago,No court,41.89219553293475,-87.68428963664432
17031243000,Census Tract 2430,West Town,0,0.0,0.0,123750.0,Q4 (highest),2253,1.908566355969818,3.905903240124279,13.6,26.5,14.4,0.12530830258673012,324547,Chicago,No court,41.89227537939269,-87.67939814177186
17031243100,Census Tract 2431,West Town,0,0.0,0.0,107833.0,Q4 (highest),2142,2.100840336134454,2.661064425770308,15.3,26.6,14.3,0.12509864910571014,324004,Chicago,No court,41.892354662136384,-87.6745067534742
17031081300,Census Tract 813,Streeterville,0,0.0,0.0,115260.0,Q4 (highest),5768,8.824549237170597,10.731622746185852,13.9,22.6,10.8,0.07824592237492992,202656,Chicago,No court,41.89833539670224,-87.62075315475484
17031081000,Census Tract 810,River North,0,0.0,0.0,81616.0,Q3,8442,10.38853352286188,14.748100197016607,16.1,24.7,16.0,0.11537852685031745,298829,Chicago,No court,41.9002655552527,-87.63210895228059
17031130100,Census Tract 1301,North Park,4,8.39454354669465,5.631525818980396,41336.0,Q1 (lowest),4765,2.8331584470094437,20.052770448548813,26.8,24.1,11.9,0.7102870746891491,1839635,Chicago,Has court,41.99110415557641,-87.72080867354936
17031170200,Census Tract 1702,Dunning,0,0.0,0.0,90625.0,Q3,3657,0.3554826360404703,5.715066994804484,21.5,29.1,13.8,0.2521424809690238,653046,Chicago,No court,41.94935283083585,-87.78151878281761
17031170300,Census Tract 1703,Dunning,0,0.0,0.0,95328.0,Q3,5039,0.0,4.070691024622716,21.3,28.3,14.6,0.5401175603902412,1398898,Chicago,No court,41.94912471218313,-87.79682780983993
17031170400,Census Tract 1704,Dunning,0,0.0,0.0,105524.0,Q3,3963,5.24854907898057,7.338056680161944,21.4,28.5,14.4,0.2969245417353285,769031,Chicago,No court,41.94890811109026,-87.81271068391062
17031170500,Census Tract 1705,Dunning,0,0.0,0.0,85395.0,Q3,5000,2.86,2.6,20.5,29.2,15.0,0.5944193563831184,1539539,Chicago,No court,41.95007799580466,-87.82889594328311
17031170600,Census Tract 1706,Dunning,1,3.897116134060795,4.571524389813396,78187.0,Q3,2566,3.4294621979735,12.470771628994544,23.1,29.5,15.3,0.218745415036672,566548,Chicago,Has court,41.941294355504034,-87.83070160114544
17031170700,Census Tract 1707,Dunning,4,12.21001221001221,17.872648165974876,82284.0,Q3,3276,2.5335775335775335,6.7765567765567765,25.0,30.8,15.9,0.22380567014210104,579654,Chicago,Has court,41.94148660768951,-87.82216401585785
17031170800,Census Tract 1708,Dunning,0,0.0,0.0,71897.0,Q2,4016,6.374501992031872,9.401061410159212,23.5,30.3,15.4,0.2819835458697106,730334,Chicago,No court,41.941576156262514,-87.8123712708139
17031040600,Census Tract 406,Lincoln Square,0,0.0,0.0,90921.0,Q3,2725,5.577981651376147,8.293577981651376,13.0,25.7,14.6,0.1278998203852682,331259,Chicago,No court,41.966833765014,-87.68401804407817
17031040700,Census Tract 407,Lincoln Square,0,0.0,0.0,109205.0,Q4 (highest),3626,2.6751241036955324,8.118592407869215,12.9,25.6,13.5,0.13207937642954332,342084,Chicago,No court,41.9668081827267,-87.6940778169974
17031040800,Census Tract 408,Lincoln Square,0,0.0,0.0,110179.0,Q4 (highest),1535,1.5635179153094463,4.199475065616798,12.3,25.5,13.3,0.08406100723246594,217717,Chicago,No court,41.96315771335943,-87.69228708708113
17031816900,Census Tract 8169,,0,0.0,0.0,92270.0,Q3,5927,64.75451324447444,6.816264552049941,26.4,36.3,15.7,0.5677103523259567,1470363,Chicago,No court,41.88678162672308,-87.89065986425379
17031817000,Census Tract 8170,,0,0.0,0.0,73704.0,Q2,4851,63.43022057307771,10.082435003170577,29.8,38.8,16.4,0.8396293728001829,2174630,Chicago,No court,41.887359806960106,-87.8725068049085
17031817101,Census Tract 8171.01,,0,0.0,0.0,63323.0,Q2,4723,83.01926741477874,19.733220410755877,32.6,42.7,18.6,0.3817921164113502,988837,Chicago,No court,41.87624888776041,-87.87809994014044
17031817102,Census Tract 8171.02,,0,0.0,0.0,85357.0,Q3,2872,77.4025069637883,9.26183844011142,28.1,38.3,16.1,0.5955749601928657,1542532,Chicago,No court,41.87719164254773,-87.86578048958694
17031825801,Census Tract 8258.01,,0,0.0,0.0,41786.0,Q1 (lowest),3349,82.71125709166915,40.10152284263959,35.8,47.1,20.6,0.9440310148155127,2445029,Chicago,No court,41.63448220509065,-87.57250989505276
17031825802,Census Tract 8258.02,,0,0.0,0.0,67813.0,Q2,6704,86.08293556085918,17.65504753282028,28.1,40.6,17.2,0.5780215970112603,1497069,Chicago,No court,41.62637970101121,-87.56005885621325
17031825803,Census Tract 8258.03,,0,0.0,0.0,65336.0,Q2,5732,83.9672016748081,10.985716804796333,26.9,38.8,16.4,0.6740089143270162,1745675,Chicago,No court,41.61924447396716,-87.5620408904382
17031825900,Census Tract 8259,,0,0.0,0.0,49241.0,Q1 (lowest),3141,52.340019102196756,34.12925819802611,38.0,43.5,20.4,0.6226534640314936,1612665,Chicago,No court,41.621696178108635,-87.54236522272892
17031826000,Census Tract 8260,,0,0.0,0.0,65104.0,Q2,2812,50.42674253200568,31.89900426742532,35.7,41.5,20.3,0.7552668197690491,1956132,Chicago,No court,41.62391573758735,-87.53240811859526
17031380100,Census Tract 3801,Grand Boulevard,3,15.822784810126583,17.737699978084596,79734.0,Q3,1896,89.92616033755274,18.459915611814345,27.3,40.5,16.3,0.16913128555035775,438048,Chicago,Has court,41.82020196548786,-87.61009737237524
17031380200,Census Tract 3802,Grand Boulevard,0,0.0,0.0,18690.0,Q1 (lowest),1798,78.80978865406007,44.9944382647386,37.4,42.8,18.8,0.08306216090576482,215130,Chicago,No court,41.82057402635334,-87.61498605029654
17031431200,Census Tract 4312,South Shore,0,0.0,0.0,60110.0,Q2,2593,97.45468569224836,9.217123023524874,24.4,37.9,15.3,0.25301082476057807,655295,Chicago,No court,41.75530112860251,-87.57118433947277
17031431400,Census Tract 4314,,4,5.901445854234288,9.548457262621579,38438.0,Q1 (lowest),6778,85.9398052522868,40.09669621273167,36.0,45.4,18.7,0.41891584053671294,1084987,Chicago,Has court,41.75967032748728,-87.54722714221528
17031803902,Census Tract 8039.02,,0,0.0,0.0,107533.0,Q4 (highest),3503,0.3425635169854411,2.898126463700234,20.3,28.8,14.9,0.8500649423858334,2201658,Chicago,No court,42.08296090309879,-88.01523192072801
17031804000,Census Tract 8040,,0,0.0,0.0,90526.0,Q3,4737,0.021110407430863416,7.367532193371332,21.9,28.3,15.2,0.977700668883408,2532233,Chicago,No court,42.072762946908625,-88.01807527356759
17031804104,Census Tract 8041.04,,0,0.0,0.0,147849.0,Q4 (highest),5189,1.0792060127192138,2.8329157833879357,15.7,22.5,11.5,1.1240708451158847,2911330,Chicago,No court,42.104715225755996,-88.10916577542314
17031810100,Census Tract 8101,,0,0.0,0.0,95483.0,Q3,4469,4.206757663906914,4.908804323350597,14.1,26.2,12.9,0.2794526461126461,723779,Chicago,No court,42.030206036105376,-87.6846291275072
17031810200,Census Tract 8102,,0,0.0,0.0,75161.0,Q2,6516,46.76181706568447,15.331491712707182,19.9,31.6,14.9,0.34124791311774416,883828,Chicago,No court,42.022822317998916,-87.68334026409552
17031810301,Census Tract 8103.01,,0,0.0,0.0,92130.0,Q3,4286,17.35884274381708,5.2970651395848245,21.0,30.2,13.2,0.6667575293785145,1726894,Chicago,No court,42.02531002035297,-87.701608329858
17031820501,Census Tract 8205.01,,0,0.0,0.0,70105.0,Q2,5170,1.7601547388781433,10.119969040247678,23.6,30.3,16.3,2.5694373873546903,6654812,Chicago,No court,41.76130971755879,-87.82108660404121
17031814700,Census Tract 8147,,0,0.0,0.0,80536.0,Q3,5309,3.3716330759088344,11.810133735166698,25.7,31.8,15.1,0.3335250974135788,863826,Chicago,No court,41.86145188437099,-87.79762721470738
17031819100,Census Tract 8191,,0,0.0,0.0,45531.0,Q1 (lowest),3966,1.9162884518406456,12.556732223903177,26.4,33.1,15.7,0.9937845271869985,2573890,Chicago,No court,41.81505678379816,-87.81356069325223
17031828801,Census Tract 8288.01,,0,0.0,0.0,117095.0,Q4 (highest),5257,41.35438463001712,8.303956130043087,19.1,30.8,13.0,1.6627633023782349,4306537,Chicago,No court,41.534276634193425,-87.66174645893017
17031990000,Census Tract 9900,,0,,,,nan,0,,,,,,0.0,0,Chicago,No court,41.974037161624345,-87.40033361631544
17031560400,Census Tract 5604,Garfield Ridge,0,0.0,0.0,74554.0,Q2,1520,0.0,15.657894736842104,34.7,34.6,16.2,0.13113303999864093,339633,Chicago,No court,41.804006245138254,-87.74061436821529
17031710700,Census Tract 7107,Auburn Gresham,0,0.0,0.0,40938.0,Q1 (lowest),3492,96.42038946162657,30.675203725261934,34.8,43.4,18.1,0.1892221122260026,490083,Chicago,No court,41.74711010065628,-87.6568839344924
17031243300,Census Tract 2433,West Town,1,4.5167118337850045,7.918200634070432,122917.0,Q4 (highest),2214,3.9295392953929538,4.200542005420054,12.6,25.0,15.1,0.12629131872425664,327093,Chicago,Has court,41.892478174240516,-87.66473878651611
17031243400,Census Tract 2434,West Town,0,0.0,0.0,113966.0,Q4 (highest),3003,5.028305028305028,13.686313686313687,14.7,27.2,14.7,0.12679209324521967,328390,Chicago,No court,41.89256606514704,-87.6598540386419
17031071400,Census Tract 714,Lincoln Park,0,0.0,0.0,123070.0,Q4 (highest),4540,5.110132158590308,17.048458149779737,13.5,24.9,14.0,0.24732662854036389,640573,Chicago,No court,41.92215307591396,-87.6294059796152
17031110400,Census Tract 1104,Jefferson Park,0,0.0,0.0,85825.0,Q3,4462,1.232631107126849,4.045853000674309,18.4,26.5,13.5,0.3606082344783065,933971,Chicago,No court,41.97295366781566,-87.77261142840985
17031150600,Census Tract 1506,Portage Park,0,0.0,0.0,95045.0,Q3,3999,1.2253063265816453,10.629722921914357,21.0,29.9,14.3,0.25335677230936976,656191,Chicago,No court,41.94947309630196,-87.77175783371877
17031150700,Census Tract 1507,Portage Park,0,0.0,0.0,108385.0,Q4 (highest),4239,1.3446567586694975,4.849939975990396,19.3,28.2,13.3,0.2557525363051875,662396,Chicago,No court,41.94959156460801,-87.76195802891984
17031150800,Census Tract 1508,Portage Park,0,0.0,0.0,79044.0,Q3,4357,3.075510672481065,10.557723204039476,24.1,30.8,15.3,0.2552332288798249,661051,Chicago,No court,41.949708612798034,-87.75211816585292
17031801000,Census Tract 8010,,0,0.0,0.0,172661.0,Q4 (highest),4953,0.0,0.9892994144962648,14.5,22.4,10.3,0.9783338764503928,2533873,Chicago,No court,42.07230924793336,-87.73486405472433
17031812900,Census Tract 8129,,0,0.0,0.0,147614.0,Q4 (highest),4649,18.82125188212519,6.678230702515179,13.9,26.1,12.2,0.4314108791237643,1117349,Chicago,No court,41.87632251856493,-87.79531218161316
17031813000,Census Tract 8130,,0,0.0,0.0,161505.0,Q4 (highest),3763,17.273452032952434,5.554079192133936,13.3,27.0,12.3,0.32163276432168797,833025,Chicago,No court,41.87636210011675,-87.7806602451138
17031813100,Census Tract 8131,,0,0.0,0.0,119583.0,Q4 (highest),4520,24.778761061946902,3.6561045867493904,15.7,28.7,13.7,0.38324193007844054,992592,Chicago,No court,41.86900969121109,-87.78161876028882
17031800500,Census Tract 8005,,0,0.0,0.0,250001.0,Q4 (highest),5465,0.786825251601098,2.397510980966325,12.8,24.3,11.7,1.3112334883404866,3396079,Chicago,No court,42.10023164786271,-87.74074849898308
17031821101,Census Tract 8211.01,,0,0.0,0.0,84034.0,Q3,4450,1.1685393258426966,12.912912912912914,25.0,30.4,16.2,0.664143617653827,1720124,Chicago,No court,41.738282834119495,-87.76218521829918
17031821102,Census Tract 8211.02,,0,0.0,0.0,85822.0,Q3,4538,1.0136624063464081,7.338034376377259,25.5,30.7,15.6,0.7600371121410601,1968487,Chicago,No court,41.74292195519514,-87.74925136121239
17031821300,Census Tract 8213,,0,0.0,0.0,57937.0,Q2,5830,35.317324185248715,16.174957118353344,31.0,37.0,17.3,0.6766776525605525,1752587,Chicago,No court,41.654255457401476,-87.66845379593212
17031821002,Census Tract 8210.02,,0,0.0,0.0,72418.0,Q2,4955,2.5832492431886984,11.32884262094305,24.7,30.2,15.9,0.8557093700820235,2216277,Chicago,No court,41.741527302874424,-87.77642875748408
17031828401,Census Tract 8284.01,,0,0.0,0.0,74349.0,Q2,3519,27.90565501562944,13.443935926773456,20.1,32.0,15.8,1.4625600581933198,3788013,Chicago,No court,41.56798616015206,-87.66519579884039
17031828402,Census Tract 8284.02,,0,0.0,0.0,60179.0,Q2,3454,55.47191661841343,19.34426229508197,26.7,36.0,15.6,1.4899818068655144,3859035,Chicago,No court,41.5682779677407,-87.64590541597154
17031828504,Census Tract 8285.04,,0,0.0,0.0,57175.0,Q2,4761,53.53917244276413,22.524230931310576,34.5,42.3,20.3,4.0784443788928755,10563122,Chicago,No court,41.48132137856608,-87.54962932467134
17031420100,Census Tract 4201,Jackson Park,2,12.610340479192939,6.80639909597987,22215.0,Q1 (lowest),1586,95.39722572509459,39.53341740226986,34.9,44.9,19.2,0.2938411297658522,761045,Chicago,Has court,41.783408476321505,-87.57739379058593
17031420200,Census Tract 4202,Woodlawn,0,0.0,0.0,39688.0,Q1 (lowest),1968,63.109756097560975,41.30938586326767,29.9,42.2,18.5,0.10705107514011648,277261,Chicago,No court,41.78346806446413,-87.59352076159601
17031420400,Census Tract 4204,Woodlawn,0,0.0,0.0,38605.0,Q1 (lowest),1442,56.10263522884882,32.5208913649025,29.1,36.7,17.9,0.09464445395113799,245128,Chicago,No court,41.78316989788863,-87.60355836148196
17031420700,Census Tract 4207,Woodlawn,0,0.0,0.0,28605.0,Q1 (lowest),2363,93.99068980110029,42.48836225137537,41.2,48.2,23.0,0.251171047896747,650530,Chicago,No court,41.77669145058926,-87.61069325260793
17031805402,Census Tract 8054.02,,0,0.0,0.0,96058.0,Q3,4841,0.02065688907250568,1.239413344350341,17.9,24.6,12.9,0.7627560436573452,1975529,Chicago,No court,42.02977442885637,-87.81133114672622
17031805501,Census Tract 8055.01,,0,0.0,0.0,114053.0,Q4 (highest),3613,3.1829504566841957,5.897509304322932,17.8,25.1,11.8,0.7811426153325807,2023150,Chicago,No court,42.019606621940135,-87.83789879294282
17031829600,Census Tract 8296,,0,0.0,0.0,67901.0,Q2,3030,12.31023102310231,12.821368948247077,28.9,34.1,17.8,0.6200163861763066,1605835,Chicago,No court,41.47342890687851,-87.63304295003466
17031420800,Census Tract 4208,Woodlawn,1,4.395604395604395,7.450994381521449,56357.0,Q1 (lowest),2275,88.21978021978022,15.428571428571427,28.7,42.1,19.9,0.13421027433331736,347603,Chicago,Has court,41.77690977673586,-87.60325691983384
17031470100,Census Tract 4701,Burnside,1,4.655493482309125,1.6299206999000015,46614.0,Q1 (lowest),2148,91.80633147113593,23.51024208566108,34.8,44.3,18.1,0.6135267808190618,1589027,Chicago,Has court,41.72822091302084,-87.59648943488708
