"Year","StateAbbr","StateDesc","CountyName","CountyFIPS","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2023","GA","Georgia","Fulton","13121","13121011428","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","3.5",,,"2.9","4.2","2,776","2,191","POINT (-84.2819235 34.0315996)","13121011428","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","GA","Georgia","Fulton","13121","13121011438","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","9.2",,,"6.9","11.4","4,399","3,500","POINT (-84.3456619 34.0130492)","13121011438","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps"
"2022","GA","Georgia","Fulton","13121","13121011902","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","44.6",,,"40.5","48.8","1,377","1,176","POINT (-84.3723874 33.7525042)","13121011902","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2023","GA","Georgia","Fulton","13121","13121011100","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","11.7",,,"9.9","13.7","2,524","2,174","POINT (-84.4272218 33.6880806)","13121011100","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2022","GA","Georgia","Fulton","13121","13121011416","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","32.8",,,"29.1","36.6","5,612","4,302","POINT (-84.3455864 34.0649975)","13121011416","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2023","GA","Georgia","Fulton","13121","13121011507","BRFSS","Disability","Any disability among adults","%","Crude prevalence","19.6",,,"16.4","23.6","4,947","3,280","POINT (-84.3406105 34.1590505)","13121011507","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2023","GA","Georgia","Fulton","13121","13121010604","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","6.2",,,"5.5","6.9","3,372","2,602","POINT (-84.4732074 33.6280705)","13121010604","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121011422","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.4",,,"74.4","80.4","3,746","2,979","POINT (-84.3682633 34.0061025)","13121011422","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","GA","Georgia","Fulton","13121","13121011636","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","30.5",,,"27.6","33.6","2,134","1,573","POINT (-84.258974 34.072448)","13121011636","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2023","GA","Georgia","Fulton","13121","13121010531","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","8.5",,,"6.6","10.7","3,166","2,396","POINT (-84.5020404 33.5832123)","13121010531","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","Fulton","13121","13121011515","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","18.5",,,"15.8","21.3","2,531","1,769","POINT (-84.3357549 34.1225948)","13121011515","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","GA","Georgia","Fulton","13121","13121011307","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","12.9",,,"10.9","15.3","4,631","3,345","POINT (-84.4920253 33.6517326)","13121011307","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","GA","Georgia","Fulton","13121","13121010534","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","3.5",,,"2.9","4.1","3,847","3,028","POINT (-84.5933439 33.5330857)","13121010534","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","Fulton","13121","13121011434","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","25.1",,,"21.5","28.9","3,209","2,475","POINT (-84.3113684 34.0285678)","13121011434","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","GA","Georgia","Fulton","13121","13121011421","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","12.2",,,"10.9","13.8","3,933","2,997","POINT (-84.332837 34.0405266)","13121011421","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2023","GA","Georgia","Fulton","13121","13121011000","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","44.3",,,"41.1","47.5","3,085","2,203","POINT (-84.4270054 33.6742763)","13121011000","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","GA","Georgia","Fulton","13121","13121011513","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","91.2",,,"89.4","92.8","3,450","2,560","POINT (-84.395395 34.0671576)","13121011513","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","GA","Georgia","Fulton","13121","13121011902","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","9.9",,,"8.1","11.9","1,377","1,176","POINT (-84.3723874 33.7525042)","13121011902","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","GA","Georgia","Fulton","13121","13121011443","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","4.3",,,"3.7","5.0","3,303","2,347","POINT (-84.2379194 34.0243471)","13121011443","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121011631","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","15.2",,,"12.8","17.9","4,542","3,416","POINT (-84.1849444 34.0603575)","13121011631","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","GA","Georgia","Fulton","13121","13121010518","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","4.0",,,"3.5","4.5","3,897","2,991","POINT (-84.4809733 33.5771982)","13121010518","HLTHOUT","STROKE","CrdPrv","Stroke"
"2023","GA","Georgia","Fulton","13121","13121011434","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","72.2",,,"69.1","75.3","3,209","2,475","POINT (-84.3113684 34.0285678)","13121011434","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2022","GA","Georgia","Fulton","13121","13121012000","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","53.7",,,"49.5","58.0","3,408","2,702","POINT (-84.3929978 33.7359393)","13121012000","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2023","GA","Georgia","Fulton","13121","13121011802","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","14.5",,,"12.5","16.8","1,370","1,106","POINT (-84.4066012 33.7685312)","13121011802","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","GA","Georgia","Fulton","13121","13121010529","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","20.4",,,"15.6","25.3","6,290","4,729","POINT (-84.5088194 33.6027377)","13121010529","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps"
"2023","GA","Georgia","Fulton","13121","13121011435","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","88.5",,,"86.6","90.2","4,271","3,369","POINT (-84.3188094 34.0145853)","13121011435","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","GA","Georgia","Fulton","13121","13121010535","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.7",,,"4.7","6.8","3,129","2,395","POINT (-84.5980957 33.5794014)","13121010535","HLTHOUT","COPD","CrdPrv","COPD"
"2023","GA","Georgia","Fulton","13121","13121010525","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","15.0",,,"12.0","18.2","2,753","1,940","POINT (-84.5274213 33.5786965)","13121010525","PREVENT","ACCESS2","CrdPrv","Health Insurance"
"2023","GA","Georgia","Fulton","13121","13121010525","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","23.4",,,"20.4","26.9","2,753","1,940","POINT (-84.5274213 33.5786965)","13121010525","HLTHSTAT","GHLTH","CrdPrv","General Health"
"2023","GA","Georgia","Fulton","13121","13121011635","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","6.0",,,"5.0","7.2","4,075","2,964","POINT (-84.1292804 34.0393237)","13121011635","DISABLT","MOBILITY","CrdPrv","Mobility Disability"
"2023","GA","Georgia","Fulton","13121","13121010520","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","15.9",,,"12.8","19.6","5,652","4,327","POINT (-84.6280662 33.565024)","13121010520","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","Fulton","13121","13121011426","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","6.7",,,"6.1","7.4","2,432","1,805","POINT (-84.2460359 34.0371527)","13121011426","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2023","GA","Georgia","Fulton","13121","13121011309","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","31.5",,,"28.7","34.6","3,655","3,102","POINT (-84.4875876 33.6670086)","13121011309","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2023","GA","Georgia","Fulton","13121","13121011627","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","4.7",,,"4.1","5.4","4,418","3,379","POINT (-84.1812816 34.0259786)","13121011627","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121011643","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","15.5",,,"13.3","17.8","4,671","3,702","POINT (-84.2624178 34.0964538)","13121011643","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","GA","Georgia","Fulton","13121","13121011429","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","10.0",,,"8.7","11.6","5,546","4,113","POINT (-84.2645345 34.0321456)","13121011429","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2022","GA","Georgia","Fulton","13121","13121011431","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","42.5",,,"38.4","46.7","1,970","1,361","POINT (-84.325769 34.0317499)","13121011431","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2023","GA","Georgia","Fulton","13121","13121010522","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","85.4",,,"82.9","87.7","5,467","3,949","POINT (-84.480216 33.6099139)","13121010522","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","GA","Georgia","Fulton","13121","13121010523","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","11.1",,,"9.4","13.0","1,988","1,442","POINT (-84.539209 33.5930211)","13121010523","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","GA","Georgia","Fulton","13121","13121010527","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","16.8",,,"14.2","19.6","5,847","4,134","POINT (-84.5687568 33.5834908)","13121010527","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","GA","Georgia","Fulton","13121","13121011660","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","5.7",,,"5.0","6.5","4,431","3,372","POINT (-84.2843746 34.1041064)","13121011660","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","Fulton","13121","13121011202","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","7.4",,,"6.3","8.5","4,989","3,923","POINT (-84.4503095 33.6771978)","13121011202","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","GA","Georgia","Fulton","13121","13121011649","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","3.0",,,"2.6","3.5","5,387","3,984","POINT (-84.1627919 34.0489491)","13121011649","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","GA","Georgia","Fulton","13121","13121010528","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","14.2",,,"12.6","16.0","4,398","3,161","POINT (-84.5568246 33.5677486)","13121010528","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","GA","Georgia","Fulton","13121","13121011441","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","7.7",,,"6.7","8.9","3,919","3,106","POINT (-84.2974813 34.0180227)","13121011441","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2023","GA","Georgia","Fulton","13121","13121011649","BRFSS","Disability","Any disability among adults","%","Crude prevalence","18.3",,,"15.8","21.2","5,387","3,984","POINT (-84.1627919 34.0489491)","13121011649","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2023","GA","Georgia","Fulton","13121","13121011630","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","1.7",,,"1.4","1.9","4,262","3,104","POINT (-84.2044918 34.0651285)","13121011630","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","Fulton","13121","13121011417","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","14.7",,,"12.2","17.6","5,115","4,044","POINT (-84.3693603 34.0564788)","13121011417","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","GA","Georgia","Fulton","13121","13121011422","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","5.2",,,"4.5","6.0","3,746","2,979","POINT (-84.3682633 34.0061025)","13121011422","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2022","GA","Georgia","Fulton","13121","13121011419","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","74.3",,,"70.7","77.5","5,798","4,662","POINT (-84.372937 34.045539)","13121011419","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","GA","Georgia","Fulton","13121","13121010528","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","15.4",,,"13.2","17.8","4,398","3,161","POINT (-84.5568246 33.5677486)","13121010528","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","Fulton","13121","13121011658","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","19.7",,,"16.5","23.4","3,931","2,979","POINT (-84.206042 34.0345148)","13121011658","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","GA","Georgia","Fulton","13121","13121010537","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","10.2",,,"8.8","11.7","3,821","2,761","POINT (-84.4728281 33.5559839)","13121010537","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","GA","Georgia","Fulton","13121","13121011307","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","18.5",,,"14.5","22.9","4,631","3,345","POINT (-84.4920253 33.6517326)","13121011307","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","Fulton","13121","13121010315","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","4.8",,,"4.3","5.3","5,387","3,964","POINT (-84.5951183 33.6332765)","13121010315","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma"
"2023","GA","Georgia","Fulton","13121","13121011442","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","28.6",,,"25.9","31.6","2,344","1,907","POINT (-84.2914715 34.0140975)","13121011442","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","GA","Georgia","Fulton","13121","13121010534","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","15.2",,,"12.8","17.8","3,847","3,028","POINT (-84.5933439 33.5330857)","13121010534","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2022","GA","Georgia","Fulton","13121","13121011436","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","32.1",,,"28.5","35.9","3,190","2,571","POINT (-84.3169727 33.9991)","13121011436","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2023","GA","Georgia","Fulton","13121","13121011000","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","18.1",,,"15.2","21.0","3,085","2,203","POINT (-84.4270054 33.6742763)","13121011000","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","GA","Georgia","Fulton","13121","13121010402","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","6.3",,,"5.6","7.1","3,831","3,166","POINT (-84.7303953 33.5633353)","13121010402","DISABLT","VISION","CrdPrv","Vision Disability"
